subject_id,item_id,sequence,condition,confidence,is_correct_binary,fitted,residual,standardized_residual,absolute_standardized_residual
63873,26,46,Standard,100.0,1,105.45589286022835,-5.455892860228346,-0.3271342012884556,0.3271342012884556
63873,113,47,Standard,100.0,1,102.18433994696966,-2.184339946969658,-0.13097256896362136,0.13097256896362136
63873,57,48,Standard,100.0,1,100.08008716305628,-0.08008716305627672,-0.004802009641878649,0.004802009641878649
63873,64,49,Standard,100.0,0,97.1404196770607,2.859580322939294,0.17145984148335672,0.17145984148335672
63873,27,50,Standard,100.0,0,99.36487132076876,0.6351286792312436,0.03808218352495446,0.03808218352495446
63873,50,51,Standard,100.0,0,92.15055674326602,7.849443256733977,0.4706509852987201,0.4706509852987201
63873,81,52,Standard,100.0,0,96.45735914223002,3.5426408577699817,0.21241600910211567,0.21241600910211567
63873,5,53,Standard,100.0,0,94.8472829463563,5.152717053643698,0.3089558429742674,0.3089558429742674
63873,121,54,Standard,100.0,1,98.67778682759781,1.3222131724021864,0.07927962684897025,0.07927962684897025
63873,91,55,Standard,100.0,0,96.19644117162332,3.80355882837668,0.2280605963590316,0.2280605963590316
63873,102,56,Standard,100.0,0,95.07667050393988,4.92332949606012,0.2952018127251336,0.2952018127251336
63873,32,57,Standard,100.0,0,97.33318729399089,2.666812706009111,0.15990153526029516,0.15990153526029516
63873,123,58,Standard,100.0,1,96.93458206681639,3.0654179331836104,0.18380182178748986,0.18380182178748986
63873,114,59,Standard,100.0,0,95.89749772625589,4.102502273744108,0.24598518317479973,0.24598518317479973
63873,124,60,Standard,100.0,0,96.74330087212434,3.256699127875663,0.1952710024422704,0.1952710024422704
63873,48,61,Standard,100.0,1,103.90399369482343,-3.903993694823427,-0.23408265006468193,0.23408265006468193
63873,72,62,Standard,100.0,0,97.06669190546663,2.9333080945333734,0.17588054333566497,0.17588054333566497
63873,106,63,Standard,100.0,1,95.26242226536286,4.737577734637142,0.2840641757392625,0.2840641757392625
63873,80,64,Standard,100.0,1,100.11133580319748,-0.11133580319747693,-0.0066756716062585835,0.0066756716062585835
